"Time","LateralAcc","ECU_RPM","ECU_ThrottlePos","ECU_OilPress","ECU_Lambda1","ECU_EGTSensor1","ECU_CoolantTemp","Total_Current","OILTEMP","GPS_Speed",

4.800,-1.113560,5087.879883,41.194298,33.239742,0.853469,751.334534,91.248337,13.199814,99.879791,24.799999
4.900,-1.028273,5493.108398,53.090935,35.617146,0.873313,750.915771,91.249596,14.457883,99.922707,25.420000
5.000,-0.482931,6248.211914,74.772308,40.901447,0.884766,750.501343,91.249596,15.832117,99.937340,26.420000
5.100,-0.454623,7140.341309,92.142075,48.888927,0.888932,750.224304,91.249596,16.179119,99.883949,27.860001
5.200,-0.539676,7874.974121,97.787277,57.120804,0.919580,750.038940,91.249596,15.240500,99.933182,29.400000
5.300,-0.443071,8240.955078,98.572906,63.564682,0.931871,749.775024,91.249596,15.676487,100.033142,31.020000
5.400,-0.269384,8317.415039,98.521690,67.833755,0.932144,749.301697,91.249596,16.988171,100.062080,32.959999
5.500,-0.367066,8251.338867,98.497025,69.881485,0.929614,748.815308,91.249596,16.417032,100.062080,35.180000
5.600,-0.391744,8209.887695,98.445808,70.195839,0.922604,748.645203,91.249596,14.984716,100.062080,37.540001
5.700,0.040110,8188.399414,98.457458,69.554321,0.915812,748.592834,91.249596,15.702922,100.062080,39.880001
5.800,0.763049,8212.727539,98.494591,68.895805,0.910515,748.237305,91.249596,17.146778,100.009689,42.119999
5.900,1.073894,8500.808594,98.532799,70.038940,0.906578,747.709473,91.249596,15.648563,100.004700,43.960003
6.000,0.943376,9029.923828,84.151085,73.680435,0.885723,747.225281,91.249596,13.723668,100.047112,45.560001
6.100,0.937481,9442.822266,48.425125,78.414619,0.833540,747.042053,91.249596,14.540167,100.114471,46.980000
6.200,0.986575,9283.206055,23.860849,80.917984,0.764682,747.042053,91.249596,16.182098,100.171852,48.040001
6.300,0.924998,8886.540039,18.127569,80.264206,0.734433,746.970093,91.249596,14.149975,100.186821,48.250000
6.400,0.794152,8577.818359,16.774464,77.370689,0.730478,746.738892,91.249596,12.856907,100.186821,48.000000
6.500,0.417867,8333.223633,16.551161,74.104301,0.741168,746.427002,91.249596,14.666755,100.186821,47.600002
6.600,0.010707,8359.205078,16.050352,70.890862,0.765076,746.104187,91.249596,15.558834,100.186821,47.220001
6.700,-0.342607,8303.724609,14.155518,60.402523,0.784587,745.770508,91.249596,13.739305,100.241707,46.860001
